id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0001044,2,2016-03-13 13:57:14,2016-03-13 14:50:20,1,-73.870758056640625,40.773597717285156,-73.966812133789063,40.768192291259766,N,3186
id0001045,2,2016-06-26 20:27:38,2016-06-26 21:12:16,1,-73.783699035644531,40.648628234863281,-73.988090515136719,40.718589782714844,N,2678
id0001047,2,2016-02-05 14:58:18,2016-02-05 15:02:05,5,-73.975395202636719,40.760787963867188,-73.981552124023438,40.754463195800781,N,227
id0001048,1,2016-05-08 09:57:40,2016-05-08 10:30:09,2,-73.978103637695313,40.762718200683594,-74.177177429199219,40.695182800292969,N,1949
id0001049,1,2016-04-07 15:41:25,2016-04-07 16:15:12,1,-73.973556518554688,40.757907867431641,-73.873695373535156,40.774242401123047,N,2027
id0001050,2,2016-06-28 13:15:15,2016-06-28 13:45:26,1,-74.007522583007812,40.730289459228516,-73.978767395019531,40.759040832519531,N,1811
id0001054,1,2016-03-06 07:41:30,2016-03-06 07:50:40,1,-73.965438842773438,40.7625732421875,-73.979545593261719,40.781539916992188,N,550
id0001057,2,2016-06-11 14:10:45,2016-06-11 14:22:06,1,-73.997344970703125,40.756996154785156,-73.971527099609375,40.766094207763672,N,681
id0001058,2,2016-04-29 18:15:29,2016-04-29 19:00:31,2,-73.776748657226562,40.645332336425781,-73.995880126953125,40.682464599609375,N,2702
id0001063,2,2016-01-21 07:50:37,2016-01-21 08:01:48,1,-73.989479064941406,40.735935211181641,-73.975196838378906,40.741378784179688,N,671
id0001064,2,2016-04-03 08:11:17,2016-04-03 08:15:34,1,-73.982002258300781,40.770858764648438,-73.980972290039063,40.779781341552734,N,257
id0001067,2,2016-03-22 09:10:59,2016-03-22 09:17:43,1,-73.968208312988281,40.762229919433594,-73.963897705078125,40.757808685302734,N,404
id0001068,1,2016-02-11 16:29:06,2016-02-11 16:40:00,1,-74.006820678710938,40.719631195068359,-73.999099731445313,40.724952697753906,N,654
id0001069,1,2016-01-10 16:23:36,2016-01-10 16:52:54,1,-73.971458435058594,40.764446258544922,-73.980537414550781,40.759143829345703,N,1758
id0001074,1,2016-02-04 16:32:59,2016-02-04 16:39:43,1,-74.000663757324219,40.739025115966797,-73.991485595703125,40.732475280761719,N,404
id0001076,2,2016-04-17 13:45:57,2016-04-17 13:50:43,1,-73.9559326171875,40.784751892089844,-73.947601318359375,40.783771514892578,N,286
id0001078,2,2016-03-05 23:23:48,2016-03-05 23:29:56,5,-73.99932861328125,40.744060516357422,-74.001411437988281,40.735931396484375,N,368
id0001080,2,2016-04-15 16:26:06,2016-04-15 16:37:24,3,-73.994667053222656,40.750453948974609,-73.978622436523437,40.761737823486328,N,678
id0001082,1,2016-03-29 11:33:31,2016-03-29 12:03:42,1,-73.978675842285156,40.762592315673828,-74.009513854980469,40.711307525634766,N,1811
id0001084,1,2016-04-06 19:24:03,2016-04-06 20:09:47,1,-73.99267578125,40.756832122802734,-73.796058654785156,40.667713165283203,N,2744
id0001091,1,2016-03-04 23:53:04,2016-03-05 00:06:09,1,-73.966697692871094,40.803962707519531,-73.9300537109375,40.854152679443359,N,785
id0001094,1,2016-02-04 21:35:24,2016-02-04 21:43:42,2,-73.968971252441406,40.764167785644531,-73.976028442382813,40.744640350341797,N,498
id0001100,2,2016-01-03 02:43:23,2016-01-03 02:46:18,2,-73.9970703125,40.741798400878906,-73.997482299804688,40.743228912353516,N,175
id0001103,2,2016-05-13 13:21:24,2016-05-13 13:33:24,1,-73.963890075683594,40.765140533447266,-73.970413208007813,40.761211395263672,N,720
id0001105,2,2016-01-24 20:05:35,2016-01-24 20:23:39,6,-73.789833068847656,40.643558502197266,-73.807891845703125,40.7091064453125,N,1084
id0001106,2,2016-04-29 08:18:11,2016-04-29 08:45:31,2,-74.006294250488281,40.71685791015625,-73.973388671875,40.764415740966797,N,1640
id0001108,2,2016-02-26 09:51:59,2016-02-26 10:03:03,5,-73.976669311523438,40.764446258544922,-73.972511291503906,40.75445556640625,N,664
id0001109,2,2016-02-02 21:54:35,2016-02-02 22:03:28,1,-73.961051940917969,40.7806396484375,-73.979240417480469,40.766548156738281,N,533
id0001110,2,2016-01-25 22:21:28,2016-01-25 22:41:25,6,-73.984817504882812,40.736625671386719,-73.97967529296875,40.764133453369141,N,1197
id0001111,2,2016-04-29 04:48:44,2016-04-29 04:58:53,1,-73.981353759765625,40.741451263427734,-73.954063415527344,40.786140441894531,N,609
id0001112,1,2016-03-15 12:00:36,2016-03-15 12:16:10,1,-73.9910888671875,40.750339508056641,-73.979476928710937,40.76190185546875,N,934
id0001113,1,2016-02-04 15:11:22,2016-02-04 15:18:26,1,-73.972816467285156,40.749099731445313,-73.982192993164063,40.734439849853516,N,424
id0001116,1,2016-01-16 12:20:19,2016-01-16 12:29:21,1,-73.987174987792969,40.718345642089844,-74.006858825683594,40.705638885498047,N,542
id0001117,1,2016-03-13 09:40:58,2016-03-13 09:44:45,1,-73.968551635742187,40.754905700683594,-73.985549926757813,40.735092163085938,N,227
id0001121,2,2016-06-25 17:56:20,2016-06-25 18:20:33,1,-73.987388610839844,40.768669128417969,-74.010833740234375,40.7293701171875,N,1453
id0001124,2,2016-05-24 18:22:15,2016-05-24 18:48:49,4,-73.966499328613281,40.804630279541016,-73.976470947265625,40.760841369628906,N,1594
id0001129,1,2016-05-31 10:32:02,2016-05-31 10:41:08,1,-73.966171264648438,40.762012481689453,-73.954338073730469,40.765983581542969,N,546
id0001131,2,2016-01-06 15:53:20,2016-01-06 16:07:34,1,-73.9735107421875,40.746055603027344,-73.987922668457031,40.719921112060547,N,854
id0001133,1,2016-04-08 09:02:01,2016-04-08 09:07:49,1,-74.003463745117188,40.726997375488281,-73.99359130859375,40.733043670654297,N,348
id0001136,2,2016-05-02 08:28:12,2016-05-02 08:35:14,1,-73.998001098632812,40.751178741455078,-73.987220764160156,40.740703582763672,N,422
id0001137,1,2016-05-16 14:57:24,2016-05-16 15:05:25,1,-73.976264953613281,40.744136810302734,-73.980262756347656,40.734474182128906,N,481
id0001139,2,2016-06-16 11:51:49,2016-06-16 12:18:03,1,-73.990394592285156,40.740020751953125,-73.977890014648437,40.763351440429688,N,1574
id0001140,2,2016-03-20 12:17:18,2016-03-20 12:26:28,1,-73.981071472167969,40.764408111572266,-73.978591918945313,40.777458190917969,N,550
id0001141,2,2016-05-13 15:28:38,2016-05-13 16:27:20,1,-73.870819091796875,40.773674011230469,-73.97625732421875,40.763771057128906,N,3522
id0001144,2,2016-02-24 22:48:46,2016-02-24 22:49:06,1,-73.999282836914063,40.731521606445313,-73.999290466308594,40.731521606445313,N,20
id0001145,1,2016-01-10 22:31:17,2016-01-10 22:33:41,1,-73.955284118652344,40.773239135742188,-73.960731506347656,40.767253875732422,N,144
id0001146,2,2016-05-23 15:41:21,2016-05-23 15:50:13,1,-73.988838195800781,40.736698150634766,-74.007194519042969,40.726631164550781,N,532
id0001150,1,2016-01-10 10:45:28,2016-01-10 10:57:42,1,-73.967453002929688,40.802978515625,-73.986480712890625,40.772003173828125,N,734
id0001151,1,2016-04-02 13:23:22,2016-04-02 13:39:34,1,-73.988502502441406,40.731555938720703,-73.980476379394531,40.755947113037109,N,972
id0001154,2,2016-02-02 22:41:09,2016-02-02 22:44:52,1,-73.982437133789062,40.762561798095703,-73.991806030273437,40.749832153320313,N,223
id0001158,1,2016-01-14 20:44:44,2016-01-14 21:02:04,1,-73.986396789550781,40.740467071533203,-74.008453369140625,40.70782470703125,Y,1040
id0001159,1,2016-03-01 17:59:24,2016-03-01 18:11:25,1,-73.986412048339844,40.752300262451172,-73.999824523925781,40.761501312255859,N,721
id0001161,1,2016-03-26 13:43:54,2016-03-26 13:53:15,1,-74.006538391113281,40.741527557373047,-73.9840087890625,40.738510131835938,N,561
id0001162,1,2016-05-26 14:24:36,2016-05-26 14:42:01,1,-73.982078552246094,40.768264770507813,-73.961898803710938,40.810321807861328,N,1045
id0001168,1,2016-03-13 18:56:40,2016-03-13 19:01:17,1,-74.000144958496094,40.743061065673828,-73.993919372558594,40.751518249511719,N,277
id0001172,2,2016-02-02 21:00:40,2016-02-02 21:15:46,1,-73.966239929199219,40.759750366210938,-73.933418273925781,40.754558563232422,N,906
id0001174,1,2016-01-22 22:59:20,2016-01-22 23:15:48,1,-73.986152648925781,40.746246337890625,-73.987564086914063,40.719894409179687,N,988
id0001176,1,2016-01-13 17:23:57,2016-01-13 17:31:21,1,-73.952247619628906,40.76885986328125,-73.963409423828125,40.765083312988281,N,444
id0001178,1,2016-04-25 12:24:17,2016-04-25 12:50:33,1,-73.873130798339844,40.774101257324219,-73.996719360351563,40.725605010986328,N,1576
id0001179,2,2016-02-27 23:32:01,2016-02-27 23:39:39,4,-73.953178405761719,40.780113220214844,-73.963706970214844,40.762805938720703,N,458
id0001181,2,2016-06-20 03:33:26,2016-06-20 03:35:20,1,-73.988822937011719,40.748329162597656,-73.991561889648438,40.752349853515625,N,114
id0001183,1,2016-01-26 19:26:33,2016-01-26 20:00:47,1,-73.987724304199219,40.753067016601563,-73.961090087890625,40.760765075683594,N,2054
id0001186,1,2016-04-11 18:16:53,2016-04-11 18:23:20,1,-73.971534729003906,40.754688262939453,-73.959434509277344,40.771343231201172,N,387
id0001189,2,2016-03-07 10:06:15,2016-03-07 10:18:25,2,-73.976844787597656,40.743560791015625,-74.000801086425781,40.725933074951172,N,730
id0001190,1,2016-02-26 15:29:10,2016-02-26 15:46:05,1,-74.005996704101563,40.712123870849609,-74.005668640136719,40.736686706542969,N,1015
id0001191,1,2016-02-25 19:06:15,2016-02-25 19:10:31,1,-74.007637023925781,40.742942810058594,-73.99774169921875,40.737869262695312,N,256
id0001195,2,2016-01-09 22:12:31,2016-01-09 22:24:59,5,-73.95263671875,40.710872650146484,-73.984565734863281,40.723361968994141,N,748
id0001204,2,2016-06-16 17:43:32,2016-06-16 17:52:53,1,-73.981651306152344,40.772800445556641,-73.9647216796875,40.768871307373047,N,561
id0001207,1,2016-05-15 17:03:13,2016-05-15 17:05:24,2,-73.948493957519531,40.782260894775391,-73.951751708984375,40.777992248535156,N,131
id0001208,1,2016-02-22 18:27:32,2016-02-22 18:32:40,1,-73.955711364746094,40.779865264892578,-73.969795227050781,40.784721374511719,N,308
id0001209,2,2016-06-11 13:28:39,2016-06-11 13:37:16,5,-74.009880065917969,40.714881896972656,-74.016738891601563,40.705406188964844,N,517
id0001212,1,2016-05-12 21:56:56,2016-05-12 21:58:12,1,-74.008583068847656,40.715984344482422,-74.00872802734375,40.719009399414063,N,76
id0001215,2,2016-03-25 16:11:34,2016-03-25 16:30:55,1,-73.975563049316406,40.749156951904297,-73.991943359375,40.752372741699219,N,1161
id0001216,1,2016-05-20 22:29:51,2016-05-20 22:42:08,1,-73.964614868164062,40.771533966064453,-73.974708557128906,40.752647399902344,N,737
id0001217,2,2016-01-20 14:20:09,2016-01-20 14:30:30,1,-73.973777770996094,40.751758575439453,-73.966148376464844,40.762050628662109,N,621
id0001218,2,2016-06-05 19:03:54,2016-06-05 19:52:11,5,-73.969879150390625,40.76055908203125,-73.782157897949219,40.644378662109375,N,2897
id0001221,2,2016-02-24 08:37:22,2016-02-24 08:43:01,1,-73.972381591796875,40.756168365478516,-73.970550537109375,40.7618408203125,N,339
id0001223,2,2016-04-29 22:04:47,2016-04-29 22:23:16,1,-73.98468017578125,40.750370025634766,-73.849136352539062,40.727569580078125,N,1109
id0001224,2,2016-02-04 20:32:07,2016-02-04 20:40:45,1,-74.008132934570313,40.710346221923828,-73.994621276855469,40.71856689453125,N,518
id0001225,1,2016-02-03 20:26:45,2016-02-03 20:35:33,2,-73.9749755859375,40.752342224121094,-73.990730285644531,40.750808715820312,N,528
id0001226,2,2016-06-22 13:19:47,2016-06-22 13:24:54,2,-73.949722290039062,40.780879974365234,-73.955062866210937,40.77349853515625,N,307
id0001229,1,2016-02-13 18:02:35,2016-02-13 18:12:50,1,-73.998237609863281,40.722564697265625,-73.986526489257813,40.718425750732422,N,615
id0001231,2,2016-02-03 09:53:24,2016-02-03 10:27:35,1,-73.870872497558594,40.773777008056641,-73.983070373535156,40.742874145507813,N,2051
id0001233,2,2016-01-23 09:24:09,2016-01-23 09:31:46,1,-73.965171813964844,40.759387969970703,-73.980392456054688,40.765655517578125,N,457
id0001234,1,2016-05-18 12:16:36,2016-05-18 12:23:05,1,-73.985946655273438,40.746391296386719,-73.986419677734375,40.7373046875,N,389
id0001237,1,2016-01-14 20:09:30,2016-01-14 20:43:22,1,-73.983711242675781,40.755588531494141,-74.177391052246094,40.690830230712891,N,2032
id0001238,1,2016-03-31 12:22:09,2016-03-31 12:25:59,1,-73.984130859375,40.779708862304688,-73.984512329101563,40.774032592773438,N,230
id0001240,1,2016-05-06 13:34:32,2016-05-06 13:37:39,1,-73.972236633300781,40.763374328613281,-73.965690612792969,40.771263122558594,N,187
id0001244,2,2016-01-02 17:17:00,2016-01-02 17:34:06,5,-73.978691101074219,40.724140167236328,-73.972282409667969,40.760181427001953,N,1026
id0001245,2,2016-06-26 13:14:58,2016-06-26 13:19:54,1,-74.00634765625,40.732280731201172,-74.003379821777344,40.734218597412109,N,296
id0001248,1,2016-01-03 14:17:48,2016-01-03 14:38:48,1,-73.972175598144531,40.757091522216797,-73.993782043457031,40.749961853027344,N,1260
id0001251,2,2016-02-25 14:56:36,2016-02-25 15:08:53,1,-73.970817565917969,40.756221771240234,-73.985992431640625,40.738288879394531,N,737
id0001252,2,2016-01-01 14:10:24,2016-01-01 14:17:01,5,-73.97357177734375,40.751708984375,-73.952041625976563,40.769321441650391,N,397
id0001257,1,2016-03-23 18:34:58,2016-03-23 18:41:54,3,-73.990890502929688,40.774879455566406,-73.977546691894531,40.784317016601563,N,416
id0001260,2,2016-03-15 22:54:43,2016-03-15 23:01:40,1,-74.005088806152344,40.741043090820313,-73.98529052734375,40.732425689697266,N,417
id0001262,1,2016-03-04 14:28:46,2016-03-04 14:35:00,1,-74.001449584960938,40.741046905517578,-73.993942260742188,40.732803344726563,N,374
id0001264,1,2016-03-03 15:54:06,2016-03-03 16:05:24,1,-73.973724365234375,40.784431457519531,-73.9627685546875,40.809532165527344,N,678
id0001267,1,2016-03-04 19:56:53,2016-03-04 20:00:34,1,-73.974105834960938,40.747291564941406,-73.980255126953125,40.742771148681641,N,221
id0001269,2,2016-04-26 06:40:01,2016-04-26 06:49:05,1,-73.948554992675781,40.797756195068359,-73.948394775390625,40.812423706054688,N,544
id0001272,1,2016-03-09 16:01:57,2016-03-09 16:07:29,1,-73.959823608398438,40.773872375488281,-73.965377807617187,40.773506164550781,N,332
id0001276,2,2016-06-11 21:22:34,2016-06-11 21:38:02,1,-73.993247985839844,40.771560668945313,-74.003753662109375,40.732097625732422,N,928
id0001279,2,2016-05-11 00:28:49,2016-05-11 00:51:07,1,-73.953872680664063,40.771209716796875,-73.99468994140625,40.750461578369141,N,1338
id0001280,2,2016-01-12 18:58:47,2016-01-12 19:23:29,1,-73.994644165039062,40.750461578369141,-73.978363037109375,40.721614837646484,N,1482
id0001282,2,2016-01-28 21:35:16,2016-01-28 21:44:15,1,-73.991477966308594,40.714839935302734,-73.990013122558594,40.734798431396484,N,539
id0001284,2,2016-06-24 12:09:33,2016-06-24 12:14:11,1,-73.959930419921875,40.775531768798828,-73.973129272460938,40.780048370361328,N,278
id0001287,2,2016-05-06 09:43:46,2016-05-06 09:50:00,6,-73.989532470703125,40.757728576660156,-73.983596801757812,40.762779235839844,N,374
id0001288,1,2016-01-18 20:23:05,2016-01-18 20:28:11,1,-73.977554321289063,40.742336273193359,-73.973190307617187,40.738681793212891,N,306
id0001289,1,2016-02-24 20:27:22,2016-02-24 20:42:56,1,-73.975845336914063,40.755386352539063,-73.991783142089844,40.753711700439453,N,934
id0001292,1,2016-06-15 10:39:48,2016-06-15 11:00:13,2,-74.004539489746094,40.725425720214844,-73.986679077148438,40.747940063476562,N,1225
id0001294,1,2016-05-23 00:44:14,2016-05-23 01:01:54,1,-74.001106262207031,40.731582641601563,-73.99810791015625,40.675643920898437,N,1060
id0001297,2,2016-03-06 01:17:35,2016-03-06 01:23:30,1,-73.995826721191406,40.690635681152344,-74.010971069335937,40.679092407226563,N,355
id0001298,1,2016-04-04 21:00:35,2016-04-04 21:11:41,1,-73.981536865234375,40.778663635253906,-73.951560974121094,40.779109954833984,N,666
id0001300,1,2016-04-11 23:08:54,2016-04-11 23:17:42,1,-73.978744506835938,40.751052856445313,-73.998252868652344,40.736339569091797,N,528
id0001301,2,2016-03-10 08:41:02,2016-03-10 08:45:49,2,-73.980178833007812,40.743118286132812,-73.982177734375,40.748958587646484,N,287
id0001307,1,2016-02-13 11:04:57,2016-02-13 11:11:48,2,-73.966583251953125,40.761703491210938,-73.952354431152344,40.766532897949219,N,411
id0001309,1,2016-03-31 20:04:28,2016-03-31 20:24:17,1,-73.990882873535156,40.742237091064453,-73.984085083007812,40.783023834228516,N,1189
id0001313,2,2016-06-16 09:46:44,2016-06-16 10:05:08,1,-73.957115173339844,40.76617431640625,-73.982704162597656,40.763053894042969,N,1104
id0001316,1,2016-05-05 02:06:31,2016-05-05 02:12:08,1,-73.940254211425781,40.751094818115234,-73.926483154296875,40.776077270507812,N,337
id0001324,2,2016-01-10 15:12:37,2016-01-10 15:18:02,1,-73.986572265625,40.776931762695312,-73.975700378417969,40.787929534912109,N,325
id0001326,2,2016-05-14 10:36:28,2016-05-14 10:44:00,3,-73.987625122070313,40.775356292724609,-73.971519470214844,40.787879943847656,N,452
id0001327,1,2016-04-27 22:16:16,2016-04-27 22:20:26,1,-73.97869873046875,40.787670135498047,-73.972198486328125,40.799022674560547,N,250
id0001329,1,2016-03-31 14:02:35,2016-03-31 14:11:47,1,-73.981689453125,40.749893188476562,-73.962944030761719,40.770782470703125,N,552
id0001333,2,2016-01-05 08:59:05,2016-01-05 09:03:23,1,-73.958732604980469,40.815578460693359,-73.957748413085937,40.808467864990234,N,258
id0001336,2,2016-04-16 20:09:28,2016-04-16 20:22:17,5,-73.977371215820313,40.742759704589844,-73.988037109375,40.731540679931641,N,769
id0001339,1,2016-02-02 18:22:01,2016-02-02 18:31:30,1,-74.009918212890625,40.719711303710937,-73.997474670410156,40.725715637207031,N,569
id0001340,2,2016-02-12 17:10:58,2016-02-12 17:16:23,1,-73.9949951171875,40.740077972412109,-73.990867614746094,40.748996734619141,N,325
id0001345,1,2016-01-19 23:33:45,2016-01-19 23:53:13,1,-73.948440551757813,40.784801483154297,-73.8271484375,40.708175659179688,N,1168
id0001355,2,2016-03-14 18:10:36,2016-03-14 18:14:25,3,-73.960868835449219,40.780960083007813,-73.968116760253906,40.787319183349609,N,229
id0001356,1,2016-06-03 04:49:34,2016-06-03 04:56:57,1,-73.993949890136719,40.751228332519531,-73.975151062011719,40.777381896972656,N,443
id0001359,2,2016-05-03 06:37:14,2016-05-03 06:49:40,5,-73.971389770507812,40.782501220703125,-73.997177124023438,40.747268676757813,N,746
id0001361,2,2016-03-28 21:24:06,2016-03-28 21:29:37,1,-73.988517761230469,40.74884033203125,-73.988853454589844,40.758499145507813,N,331
id0001363,2,2016-03-15 08:25:25,2016-03-15 08:42:46,1,-73.958938598632813,40.815181732177734,-73.97637939453125,40.780830383300781,N,1041
id0001365,1,2016-05-18 22:57:44,2016-05-18 23:14:26,1,-74.00616455078125,40.739875793457031,-73.974807739257812,40.762416839599609,N,1002
id0001366,1,2016-01-28 08:43:02,2016-01-28 08:46:32,1,-73.993751525878906,40.76702880859375,-73.990882873535156,40.757625579833984,N,210
id0001370,2,2016-01-25 10:29:44,2016-01-25 11:02:50,5,-73.87445068359375,40.773998260498047,-73.959228515625,40.669021606445313,N,1986
id0001371,1,2016-01-27 17:54:48,2016-01-27 17:56:23,1,-73.981430053710938,40.781101226806641,-73.981338500976563,40.784198760986328,N,95
id0001374,2,2016-01-18 20:28:32,2016-01-18 20:40:27,5,-73.981971740722656,40.779712677001953,-73.981193542480469,40.756843566894531,N,715
id0001378,1,2016-06-21 05:45:18,2016-06-21 05:55:16,1,-73.984039306640625,40.729461669921875,-73.989273071289063,40.759590148925781,N,598
id0001380,1,2016-03-11 13:52:30,2016-03-11 14:08:57,1,-73.97686767578125,40.759090423583984,-73.982719421386719,40.735546112060547,N,987
id0001385,1,2016-02-26 10:49:53,2016-02-26 10:58:13,1,-73.966201782226563,40.764472961425781,-73.978721618652344,40.756324768066406,N,500
id0001387,1,2016-01-21 10:14:39,2016-01-21 10:24:37,1,-74.005157470703125,40.721511840820313,-74.001731872558594,40.716873168945313,N,598
id0001389,2,2016-04-18 15:40:04,2016-04-18 15:51:12,1,-74.006240844726563,40.74462890625,-73.9927978515625,40.732349395751953,N,668
id0001391,2,2016-04-03 12:18:09,2016-04-03 12:24:50,1,-73.97088623046875,40.761554718017578,-73.978523254394531,40.756340026855469,N,401
id0001395,2,2016-01-31 11:39:08,2016-01-31 11:51:26,2,-73.950248718261719,40.771560668945313,-73.939102172851563,40.802459716796875,N,738
id0001401,2,2016-06-16 13:20:07,2016-06-16 13:28:14,1,-73.981826782226563,40.779441833496094,-73.985183715820313,40.768768310546875,N,487
id0001403,1,2016-02-28 14:16:43,2016-02-28 15:02:26,2,-73.985343933105469,40.759605407714844,-73.776329040527344,40.645229339599609,N,2743
id0001404,2,2016-01-30 14:55:44,2016-01-30 15:09:37,1,-73.982383728027344,40.742759704589844,-73.990180969238281,40.723308563232422,N,833
id0001406,1,2016-04-14 17:51:03,2016-04-14 17:59:55,1,-73.980461120605469,40.747501373291016,-73.973800659179688,40.762653350830078,N,532
id0001416,1,2016-03-05 12:28:12,2016-03-05 12:31:47,1,-73.973983764648438,40.76446533203125,-73.978004455566406,40.759052276611328,N,215
id0001417,1,2016-04-09 14:01:59,2016-04-09 14:32:10,1,-73.951950073242188,40.768661499023438,-73.991073608398438,40.688652038574219,N,1811
id0001418,1,2016-06-01 18:40:14,2016-06-01 18:58:08,1,-73.976493835449219,40.785720825195313,-73.957054138183594,40.814388275146484,N,1074
id0001420,1,2016-06-15 08:02:24,2016-06-15 08:17:52,1,-74.015670776367188,40.711299896240234,-74.009117126464844,40.718765258789063,N,928
id0001422,2,2016-04-02 21:00:47,2016-04-02 21:10:29,2,-73.954559326171875,40.766071319580078,-73.93280029296875,40.795680999755859,N,582
id0001425,2,2016-03-22 13:02:48,2016-03-22 13:41:40,1,-73.959724426269531,40.766937255859375,-73.992027282714844,40.7489013671875,N,2332
id0001429,1,2016-05-09 15:08:28,2016-05-09 15:11:35,1,-73.424972534179688,40.779869079589844,-73.421531677246094,40.7838134765625,N,187
id0001431,2,2016-05-15 21:22:48,2016-05-15 21:42:56,1,-73.969589233398438,40.763515472412109,-73.986595153808594,40.760818481445313,N,1208
id0001435,2,2016-02-18 21:13:31,2016-02-18 21:22:44,5,-73.985786437988281,40.731193542480469,-73.983619689941406,40.743892669677734,N,553
id0001436,2,2016-03-04 15:01:38,2016-03-04 15:55:47,1,-73.975021362304688,40.75640869140625,-74.177757263183594,40.695400238037109,N,3249
id0001441,1,2016-04-09 17:11:26,2016-04-09 17:14:21,1,-73.974525451660156,40.758186340332031,-73.972091674804688,40.762447357177734,N,175
id0001444,2,2016-01-13 18:10:50,2016-01-13 18:19:54,1,-73.962417602539062,40.775989532470703,-73.974494934082031,40.764957427978516,N,544
id0001449,1,2016-02-14 00:49:41,2016-02-14 01:11:35,3,-73.996231079101563,40.690811157226562,-73.991249084472656,40.765438079833984,N,1314
id0001452,1,2016-01-30 22:41:06,2016-01-30 23:02:51,1,-73.990280151367188,40.731121063232422,-74.005134582519531,40.739967346191406,N,1305
id0001453,2,2016-06-17 19:43:33,2016-06-17 19:49:23,1,-73.951248168945312,40.775119781494141,-73.962882995605469,40.765571594238281,N,350
id0001455,1,2016-01-21 02:15:35,2016-01-21 02:22:14,2,-74.00054931640625,40.729801177978516,-73.988372802734375,40.749427795410156,N,399
id0001458,2,2016-03-09 19:16:28,2016-03-09 19:22:00,2,-73.983993530273437,40.756626129150391,-73.975387573242187,40.762508392333984,N,332
id0001460,2,2016-03-10 18:32:37,2016-03-10 18:39:49,1,-73.989654541015625,40.75225830078125,-73.976959228515625,40.747394561767578,N,432
id0001463,2,2016-02-25 15:45:52,2016-02-25 15:51:28,1,-73.965675354003906,40.764564514160156,-73.973030090332031,40.757076263427734,N,336
id0001464,1,2016-05-09 14:35:41,2016-05-09 15:43:36,2,-73.996971130371094,40.720649719238281,-73.790428161621094,40.643913269042969,N,4075
id0001466,1,2016-04-04 09:56:28,2016-04-04 10:11:17,1,-73.948585510253906,40.774002075195313,-73.983810424804688,40.742382049560547,N,889
id0001471,1,2016-02-29 20:34:02,2016-02-29 20:39:24,1,-73.985397338867187,40.752925872802734,-73.999809265136719,40.738269805908203,N,322
id0001474,2,2016-04-08 08:52:22,2016-04-08 08:54:28,1,-74.000907897949219,40.741836547851562,-73.996047973632813,40.745277404785156,N,126
id0001482,1,2016-04-02 00:28:31,2016-04-02 00:45:36,2,-73.952713012695312,40.742664337158203,-73.940605163574219,40.814353942871094,N,1025
id0001494,2,2016-04-20 11:41:40,2016-04-20 11:59:22,1,-73.988761901855469,40.736911773681641,-73.968643188476562,40.750499725341797,N,1062
id0001495,1,2016-01-02 15:30:34,2016-01-02 15:44:37,1,-73.998756408691406,40.717201232910156,-73.996238708496094,40.759052276611328,N,843
id0001497,1,2016-06-28 22:58:39,2016-06-28 23:05:29,1,-73.990882873535156,40.745449066162109,-73.986099243164062,40.730850219726563,N,410
id0001498,2,2016-01-29 20:20:39,2016-01-29 20:36:47,6,-73.994247436523438,40.745452880859375,-74.001052856445312,40.726669311523438,N,968
id0001499,2,2016-01-16 14:34:37,2016-01-16 14:40:36,2,-73.986946105957031,40.742668151855469,-73.978408813476563,40.758186340332031,N,359
id0001500,2,2016-06-25 13:13:15,2016-06-25 13:28:29,2,-73.978401184082031,40.764720916748047,-73.9815673828125,40.77764892578125,N,914
id0001502,2,2016-03-08 23:49:25,2016-03-09 00:20:15,5,-73.790199279785156,40.646728515625,-73.974510192871094,40.745498657226562,N,1850
id0001506,1,2016-05-29 23:58:03,2016-05-30 00:02:40,1,-73.995750427246094,40.739101409912109,-73.998870849609375,40.750022888183594,N,277
id0001511,1,2016-05-11 03:09:41,2016-05-11 03:24:07,1,-74.004402160644531,40.7196044921875,-73.985496520996094,40.759525299072266,N,866
id0001517,2,2016-01-26 21:32:16,2016-01-26 21:51:01,6,-73.989097595214844,40.758590698242188,-73.954490661621094,40.788288116455078,N,1125
id0001518,1,2016-05-31 19:37:10,2016-05-31 19:42:06,1,-73.960525512695312,40.766048431396484,-73.964691162109375,40.759963989257813,N,296
id0001520,2,2016-05-24 05:13:40,2016-05-24 05:47:19,1,-73.961410522460938,40.760650634765625,-73.784523010253906,40.643390655517578,N,2019
id0001521,2,2016-01-28 15:12:41,2016-01-28 15:35:05,5,-74.006126403808594,40.744838714599609,-74.007865905761719,40.742523193359375,N,1344
id0001524,2,2016-03-11 07:49:29,2016-03-11 07:56:19,1,-73.992622375488281,40.748481750488281,-73.992332458496094,40.737689971923828,N,410
id0001537,2,2016-05-12 12:57:40,2016-05-12 13:26:45,2,-73.871368408203125,40.773845672607422,-73.955940246582031,40.76690673828125,N,1745
id0001539,1,2016-06-28 10:07:51,2016-06-28 10:14:10,1,-73.97808837890625,40.745571136474609,-73.984825134277344,40.732681274414063,N,379
id0001540,1,2016-06-19 18:21:43,2016-06-19 18:24:23,1,-73.970802307128906,40.783302307128906,-73.966560363769531,40.793521881103516,N,160
id0001541,2,2016-04-10 18:09:42,2016-04-10 18:43:42,4,-73.967369079589844,40.756690979003906,-73.981689453125,40.67034912109375,N,2040
